,Total_Stops,Price,Date,Month,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Min,Duration_H,Duration_M,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Kolkata,Source_Mumbai,Source_New Delhi,Destination_Cochin,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
4537,2,15812,12,6,19,0,11,40,7,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4538,1,10924,3,3,13,20,6,55,6,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4539,0,6934,27,5,17,10,14,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4540,1,10262,1,6,19,0,8,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4541,1,13843,6,3,4,25,13,55,14,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4542,1,9315,15,5,19,0,6,40,12,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4543,1,8266,21,5,19,15,6,0,13,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4544,1,14231,24,3,8,10,21,10,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4545,0,5048,18,4,23,40,20,55,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4546,1,10262,6,6,19,0,17,30,25,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4547,1,12537,27,3,21,0,9,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4548,1,10262,15,6,4,25,13,0,15,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4549,0,8040,3,4,8,30,7,5,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4550,1,9736,6,5,18,30,11,15,7,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4551,0,4804,6,5,7,15,4,40,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4552,1,13817,12,3,9,30,16,55,16,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4553,0,5048,21,5,10,40,7,45,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4554,0,8040,1,4,11,50,10,20,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4555,1,7354,12,6,19,15,8,30,10,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4556,1,7563,6,3,22,20,14,35,7,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4557,1,7725,3,3,15,30,10,45,4,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4558,1,7740,1,6,21,0,8,45,12,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4559,2,13532,12,6,5,25,10,0,19,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4560,0,6565,1,3,16,55,14,20,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4561,1,10844,12,5,19,50,16,30,27,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4562,0,3841,18,4,0,40,22,20,2,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4563,1,11200,3,6,19,0,8,30,10,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4564,2,12009,1,4,10,30,9,25,25,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4565,1,8372,15,5,19,15,8,0,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4566,2,13591,15,6,7,40,6,50,24,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4567,1,12395,6,3,16,45,20,55,19,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4568,0,7298,1,3,10,35,8,20,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4569,1,12214,3,3,12,30,7,20,5,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4570,1,14151,15,5,22,5,17,0,29,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4571,2,12970,1,6,19,15,17,15,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4572,1,14781,1,5,23,35,14,5,9,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4573,0,4878,6,6,19,35,17,0,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4574,0,3597,3,5,10,35,8,20,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4575,1,6810,6,6,23,30,7,35,15,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4576,0,3687,1,5,9,20,7,5,2,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4577,1,6482,21,3,9,25,17,20,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4578,1,19595,6,3,16,50,17,0,23,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4579,1,6147,15,6,20,0,15,10,4,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4580,1,10953,6,5,9,45,17,0,16,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4581,0,3873,24,4,0,40,22,20,2,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4582,1,14815,6,3,5,5,14,5,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4583,1,10678,6,6,19,0,4,55,14,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4584,1,14053,9,3,4,25,15,5,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4585,1,10539,12,6,22,5,9,35,12,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4586,1,16946,18,3,21,20,14,5,7,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4587,0,7673,3,3,17,35,14,30,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4588,0,4441,24,3,16,10,13,20,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4589,0,4544,15,4,14,5,11,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4590,0,4804,24,4,18,5,15,30,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4591,1,5406,1,4,12,35,9,0,27,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4592,0,3100,3,4,7,40,6,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4593,2,11150,27,6,19,0,23,5,19,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4594,0,4823,6,4,19,55,16,55,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4595,0,1965,3,5,7,15,5,45,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4596,1,10262,24,6,12,35,21,50,14,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4597,1,6674,6,6,16,10,7,35,8,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4598,1,15764,6,3,4,25,9,0,19,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4599,1,7064,1,4,22,35,20,0,26,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4600,1,10262,6,6,19,0,14,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4601,1,5069,1,5,13,0,8,10,4,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4602,1,11789,6,6,19,0,11,40,7,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4603,2,15164,1,5,13,45,10,0,27,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4604,0,6094,6,6,17,10,14,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4605,0,4885,21,4,12,20,9,30,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4606,0,3383,21,6,13,55,11,10,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4607,1,6673,27,3,1,35,17,0,8,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4608,0,4544,27,4,10,10,7,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4609,2,8367,21,3,18,50,10,45,8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4610,0,3898,3,6,14,30,11,40,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4611,1,10844,9,6,22,35,14,5,8,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4612,1,12327,27,3,13,20,2,15,11,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4613,1,6356,21,3,13,15,8,45,4,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4614,0,5228,15,5,23,55,21,5,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4615,2,10835,18,3,16,30,6,45,33,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4616,0,3943,21,6,6,50,4,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4617,1,14714,1,6,19,0,18,15,24,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4618,2,11883,6,5,12,0,5,50,30,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4619,1,8610,12,6,23,25,20,20,27,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4620,1,6513,15,5,22,30,7,10,15,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4621,1,12898,21,5,4,25,2,15,26,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4622,2,10861,1,6,19,15,22,0,21,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4623,0,4049,21,6,20,35,19,5,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4624,1,13555,18,3,5,5,11,40,17,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4625,1,16079,27,5,19,0,2,15,16,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4626,0,7673,6,3,8,50,5,35,3,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4627,1,10161,21,3,19,15,8,55,10,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4628,1,10262,12,6,12,35,2,15,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4629,0,3873,3,5,9,30,6,55,2,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4630,0,3311,3,6,0,5,21,10,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4631,1,13611,9,3,1,35,16,0,9,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4632,2,11858,6,3,19,15,12,0,7,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4633,1,9316,27,5,19,15,10,20,8,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4634,0,4823,1,4,10,5,7,10,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4635,1,13941,12,5,10,5,20,0,14,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4636,2,13029,27,5,4,25,9,40,18,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4637,0,3873,12,4,9,30,6,55,2,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4638,0,4591,12,4,4,15,1,30,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4639,1,12395,6,3,22,55,8,45,14,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4640,0,3603,21,3,4,0,2,30,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4641,0,4804,1,5,18,5,15,30,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4642,0,4823,21,5,21,20,18,25,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4643,1,13244,21,3,18,50,11,30,7,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4644,1,6785,24,3,19,25,7,35,11,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4645,0,3100,24,6,7,40,6,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4646,1,7198,12,6,1,30,18,0,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4647,2,13014,27,6,19,0,9,40,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4648,2,20416,6,3,7,40,6,50,24,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4649,2,10441,6,6,19,15,22,0,21,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4650,1,11528,1,3,11,20,10,30,24,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4651,2,14083,6,5,1,20,7,0,18,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4652,0,3597,15,5,21,55,19,35,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4653,2,7662,12,6,13,15,5,50,7,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4654,0,4823,6,6,11,20,8,30,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4655,3,10703,27,6,19,15,5,15,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4656,0,8040,12,6,8,30,7,5,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4657,0,4668,24,6,9,40,7,0,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4658,0,6304,12,5,21,10,18,5,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4659,2,14219,6,3,11,55,6,0,29,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4660,0,3841,1,5,19,40,17,10,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4661,1,13587,27,5,21,0,13,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4662,2,12093,18,5,20,25,5,50,14,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4663,1,5899,27,4,11,20,6,5,5,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4664,0,3100,12,5,15,25,13,55,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4665,0,5438,12,5,19,45,17,0,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4666,0,5780,18,4,21,50,18,55,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4667,2,11668,9,6,1,20,9,25,15,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4668,0,11934,1,3,10,5,7,10,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4669,2,16263,27,6,4,25,20,0,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4670,1,14871,6,3,1,35,18,35,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4671,0,3573,24,5,12,20,9,30,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4672,2,12497,3,3,19,15,21,30,21,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4673,0,5411,21,6,21,10,18,5,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4674,1,6600,9,6,16,10,5,5,11,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4675,1,11160,6,6,14,15,9,20,4,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4676,2,22950,6,3,16,50,17,15,23,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4677,1,4649,24,5,20,20,15,5,5,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4678,2,15129,21,5,4,25,5,30,22,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4679,0,8626,12,5,0,20,21,5,3,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4680,1,17234,6,3,4,25,7,5,21,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4681,1,7832,21,3,13,15,5,45,7,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4682,0,3100,18,6,16,25,15,0,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4683,1,9314,9,5,14,25,9,35,28,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4684,1,14714,1,6,12,35,2,15,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4685,2,13882,15,6,4,25,11,45,16,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4686,2,16274,9,5,12,35,5,30,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4687,1,15135,6,3,18,50,11,30,7,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4688,0,6144,24,3,0,15,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4689,2,9483,27,3,19,45,19,10,24,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4690,2,14431,15,5,7,40,6,50,24,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4691,1,6093,24,6,22,30,14,55,7,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4692,1,7888,21,5,21,0,10,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4693,1,7503,15,5,1,30,9,15,16,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4694,1,6117,6,5,9,50,19,0,14,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4695,1,17024,3,3,18,50,9,0,9,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4696,1,12681,1,4,8,15,18,55,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4697,1,10678,24,6,19,0,10,35,8,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4698,1,13759,24,3,12,0,8,25,27,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4699,0,2017,3,6,0,15,22,45,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4700,0,4885,15,6,12,20,9,30,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4701,1,10786,27,5,19,15,6,0,13,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4702,1,12080,12,3,9,25,7,30,25,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4703,0,4804,9,6,22,55,20,20,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4704,1,6587,21,3,19,15,21,0,22,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4705,2,8728,27,3,18,50,5,10,13,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4706,1,7452,18,5,7,10,20,45,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4707,0,4823,6,6,22,50,20,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4708,1,8310,9,5,22,30,7,5,15,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4709,0,5403,1,4,14,20,11,30,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4710,2,13376,9,6,12,35,14,35,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4711,1,10877,3,6,19,0,10,35,8,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4712,1,14815,6,3,0,45,22,50,25,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4713,1,6558,21,3,16,10,6,40,9,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4714,1,14067,21,5,21,0,9,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4715,1,9627,21,5,19,0,9,15,9,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4716,1,14714,3,6,19,0,19,15,23,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4717,0,5000,9,5,8,50,5,35,3,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4718,1,9845,21,3,21,0,6,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4719,1,10844,18,5,16,20,18,55,21,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4720,1,7048,27,3,13,20,4,45,8,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4721,1,12692,12,6,10,55,9,35,25,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4722,1,13843,9,3,18,50,21,50,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4723,1,7832,21,3,7,40,14,5,17,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4724,0,4049,1,6,10,45,9,15,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4725,1,12242,27,3,18,50,8,0,10,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4726,1,10262,24,6,19,0,19,15,23,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4727,1,14571,9,6,19,50,8,25,11,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4728,0,4174,24,5,19,40,17,10,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4729,1,11264,27,5,12,35,6,0,6,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4730,0,4174,18,4,0,5,21,25,2,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4731,0,3540,12,6,7,40,5,15,2,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4732,1,9345,18,5,20,20,7,10,13,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4733,2,9653,6,6,19,15,16,40,26,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4734,0,3342,18,3,7,45,6,20,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4735,1,8073,18,5,1,30,10,0,15,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4736,1,7064,1,4,20,45,6,30,14,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4737,2,13376,27,6,12,35,14,35,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4738,1,15135,6,3,18,50,8,25,10,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4739,1,10413,24,5,20,25,10,0,10,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4740,1,9187,1,5,10,45,20,20,14,25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4741,2,13292,1,6,12,35,9,35,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4742,1,6674,9,3,16,10,7,35,8,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4743,1,8330,9,5,1,30,17,30,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4744,1,11200,1,6,19,0,6,40,12,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4745,1,10262,3,6,12,35,10,0,26,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4746,0,6216,15,4,17,50,14,40,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4747,1,10844,18,5,19,50,20,0,23,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4748,1,11134,24,3,18,10,16,55,25,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4749,0,5277,18,6,0,25,22,5,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4750,2,14300,27,6,12,35,8,10,28,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4751,1,17471,6,3,20,20,22,50,21,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4752,1,10844,21,5,9,20,21,10,12,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4753,0,5469,15,3,8,35,5,45,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4754,1,10262,9,6,12,35,14,0,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4755,1,7185,6,3,22,50,16,35,6,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4756,0,3807,18,6,22,25,19,55,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4757,1,14714,1,6,4,25,17,30,10,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
